id,sub_category,parts,model
d1037f6c-c744-4312-ae5a-54e9be550ff5,bed,"['bedskirt', 'base', 'pillow', 'mattress', 'headboard', 'support']",bed
267615f2-490e-43f2-9458-ccb68a1227df,vase,"['base', 'container', 'head', 'containing_things']",vase
d5e80b28-25ad-440d-b452-6209e026a91e,bench,"['seat', 'support', 'leg']",bench
6b6214ca-7b25-4386-a231-0b11a9c54062,ottoman,"['seat', 'support', 'base', 'design']",ottoman
ccacb4d4-bd26-4030-82ad-b458f80e6466,bench,"['seat', 'leg', 'design']",bench
dc71a297-eb2b-4c1e-86ea-9741e7f30430,bench,"['seat_cushion', 'seat', 'base', 'leg']",bench
add72c0d-a266-4750-8a8d-d40faca77a6b,bench,"['seat_cushion', 'seat', 'base', 'leg', 'support']",bench
daca7ac6-2bce-46e2-964f-32d1cfdcb9bd,bedroom benches,"['base', 'design', 'leg', 'support', 'seat']",bench
a1330f82-52d6-4a21-9cdb-ea1c0a3ebb39,bench,"['seat', 'support', 'leg']",bench
5cad67a1-e9a7-4ce7-b468-147cbc229d12,ottoman,"['support', 'seat', 'base']",ottoman
9689fe1a-a100-4d4e-aaa0-b62420ec3df6,table lamp,"['support', 'base', 'lamp_surrounding_frame', 'bulb']",lamp
e129a040-da88-4933-842d-b58e54013b57,table lamp,"['socket', 'base', 'design', 'shade_cloth', 'body', 'bulb', 'support']",lamp
833b7555-2136-477e-b791-ae7405dfb825,table lamp,"['socket', 'body', 'base', 'lamp_surrounding_frame', 'bulb', 'design', 'support']",lamp
149454b1-ea8e-4555-9c84-e5af5d4c0940,table lamp,"['lamp_surrounding_frame', 'support', 'base', 'bulb']",lamp
5fe9a770-fd75-4b06-9e6b-088e127a1d40,armchairs & accent chairs,"['backrest', 'leg', 'seat', 'support']",chair
c03475da-139c-42b6-85b6-97203f1539c0,table lamp,"['socket', 'lamp_surrounding_frame', 'bulb', 'base', 'support']",lamp
723c29ad-c9af-43e6-9599-2ea8cf47495a,table lamp,"['lamp_surrounding_frame', 'rod', 'base', 'bulb', 'support']",lamp
7dd88560-7f93-41c8-bfda-b593120633c7,table lamp,"['rod', 'lamp_surrounding_frame', 'bulb', 'base', 'body', 'support']",lamp
66a478b6-3dde-485b-b37a-883d43885666,table lamp,"['body', 'harp', 'socket', 'shade_cloth', 'base', 'bulb', 'rod', 'support']",lamp
1369a5df-b330-4d32-9d8b-8a3bbe32bd55,table lamp,"['lamp_surrounding_frame', 'base', 'shade_cloth', 'rod', 'bulb', 'socket']",lamp
d00a9eb0-426c-42c7-8926-8b77cd569e98,ceiling lamp,"['wire', 'lamp_surrounding_frame', 'base', 'socket', 'bulb']",lamp
1b74dadc-9cb4-4bc8-a121-53d7132e9cd0,ceiling lamp,"['base', 'support', 'lamp_surrounding_frame', 'bulb']",lamp
678c07e0-df59-4159-a999-aef628f3243a,ceiling lamp,"['support', 'socket', 'lamp_surrounding_frame', 'wire', 'base', 'bulb']",lamp
52bf0619-a378-4edd-83d2-5b6d994dc4a5,ceiling lamp,"['base', 'support', 'socket', 'wire', 'lamp_surrounding_frame', 'bulb']",lamp
6d1e403f-7da9-4eb4-9cfc-9816f3b381be,ottoman,"['seat', 'design', 'base']",ottoman
b386fb3d-c434-40d8-a976-3fef303bfdad,ottoman,"['seat', 'design', 'base']",ottoman
2cfcf1f4-8a87-4467-813e-90475e82eecc,ottoman,"['design', 'seat', 'base', 'support']",ottoman
b8f34c36-8f08-4ec3-bc64-e6427411182c,ottoman,"['seat_cushion', 'design', 'seat']",ottoman
7a036c4f-7eef-443e-b6ca-1581bd2d461e,bench,"['seat_cushion', 'base', 'seat', 'leg']",bench
898381e0-2876-42d7-8543-b36c40c75d70,ottoman,"['support', 'seat_cushion', 'leg']",ottoman
289be796-f11a-461b-8013-a10afe2d322e,bench,"['seat', 'support', 'design', 'leg', 'base', 'cushion']",bench
d3564652-6ded-463f-b6d0-17e7678b2784,ceiling lamp,"['base', 'arm', 'wall_mount', 'lamp_surrounding_frame', 'pole', 'socket', 'bulb']",lamp
c97d12cc-9006-47e9-be7f-af71ae9ce2e3,ceiling lamp,"['lamp_surrounding_frame', 'arm', 'support', 'wire', 'wall_mount', 'pole', 'bulb', 'socket', 'body', 'base']",lamp
00be32db-79ee-47e4-8a99-44a0c5cb1232,ceiling lamp,"['lamp_surrounding_frame', 'pole', 'bulb', 'wall_mount', 'arm', 'socket', 'support']",lamp
adfc636b-1090-4756-a6d0-eafe09caa308,ceiling lamp,"['lamp_surrounding_frame', 'pole', 'rod', 'wall_mount', 'bulb', 'socket']",lamp
1cf98150-6e88-469c-a027-2f49081b81fe,ceiling lamp,"['design', 'wall_mount', 'rod', 'lamp_surrounding_frame', 'pole', 'base', 'wire', 'socket', 'bulb']",lamp
c456b557-6e7c-44c0-b8cd-037c13726b3e,ceiling lamp,"['lamp_surrounding_frame', 'pole', 'wall_mount', 'bulb', 'socket']",lamp
49ac599e-7212-455d-87da-5f0cf4dda54e,ceiling lamp,"['bulb', 'support', 'arm', 'base', 'socket', 'lamp_surrounding_frame', 'wall_mount', 'pole']",lamp
685dcbe0-42f2-473e-8649-36e674c93f6e,ottoman,"['design', 'base', 'seat']",ottoman
fc0c003f-a6b8-443e-b5d9-1dcd42fd28e1,ottoman,"['design', 'base', 'seat', 'leg']",ottoman
ac627460-c9e7-4619-ad52-5e06586a0e05,cabinet,"['vertical_side_panel', 'door', 'top_panel', 'bottom_panel', 'leg', 'back_panel', 'shelf']",cabinet
8a52c459-5c16-40c7-a718-4e48078abda4,coffee table,"['leg', 'top', 'base']",table
8f597602-991f-4130-a3e0-6fa460e980b3,coffee table,"['top', 'leg']",table
84534a5d-2404-4bdb-9084-a3fec0394bd5,coffee table,"['leg', 'top']",table
fe3a1eb4-68ba-4554-8f6d-f88b1da3f18c,coffee table,"['top', 'base', 'leg']",table
a4ff0c49-8f64-4b10-908b-ea0f3237ab0a,coffee table,"['top', 'stretcher', 'leg']",table
cff0b30d-6b1e-4d7b-b6df-e3939bd2ad71,coffee table,"['support', 'leg', 'base', 'top']",table
51057f71-fafe-4289-a346-089ff441ac52,coffee table,"['top', 'leg']",table
af8ba959-f6f7-4a82-a65e-ffc1aa20a4e3,coffee table,"['leg', 'top', 'stretcher']",table
6d365201-fdbd-464c-abc4-6624296eb220,coffee table,"['top', 'base', 'leg']",table
b3e8e1ee-38f3-4217-a59a-6254aa4ea4ed,coffee table,"['leg', 'top']",table
936a7479-1349-4fbd-8353-573e61ca0409,coffee table,"['leg', 'top', 'base']",table
e85678a6-9a49-4179-9f36-3ee50d5ec502,dresser,"['door', 'back_panel', 'top_panel', 'bottom_panel', 'vertical_side_panel', 'handle']",dresser
87bacf56-e0fb-4dea-96a1-dd0e5f86cb19,dresser,"['bottom_panel_1', 'bottom_panel_1_1', 'top_panel', 'handle', 'vertical_side_panel', 'back_panel', 'door_1', 'door_1_1']",dresser
98e5afdc-862b-410a-9660-d7e513036517,dresser,"['bottom_panel', 'vertical_side_panel', 'top_panel', 'drawer', 'handle', 'door', 'back_panel']",dresser
85bd9e33-a57c-45ce-bd77-a3c282656f1a,dresser,"['leg', 'door', 'vertical_side_panel', 'top_panel', 'back_panel', 'handle']",dresser
7dff12ea-1337-43a9-882e-d6c0fdafd17f,dresser,"['leg', 'drawer', 'handle', 'door', 'top_panel', 'bottom_panel', 'vertical_side_panel', 'back_panel']",dresser
72f7d0a3-b2ad-4be9-9a7b-842c1469b47a,dresser,"['door', 'back_panel', 'base', 'drawer', 'handle', 'leg']",dresser
146893f5-9a2f-4126-972e-947969136505,dresser,"['back_panel', 'leg', 'vertical_side_panel', 'door', 'base', 'bottom_panel', 'top_panel']",dresser
601de31f-89d4-45bd-8423-4cff99b931b5,dresser,"['back_panel', 'vertical_side_panel', 'handle', 'top_panel', 'bottom_panel', 'door']",dresser
5e974135-cadd-4e09-bad3-2192da2a2994,dresser,"['top_panel', 'handle', 'bottom_panel', 'back_panel', 'vertical_side_panel', 'door']",dresser
aa52d90c-4304-44ac-9d75-20040036e0a6,dresser,"['door', 'handle', 'top_panel', 'bottom_panel', 'back_panel', 'vertical_side_panel', 'drawer']",dresser
c80f3525-ddc6-4e19-83db-ce279ac2f379,dresser,"['top_panel', 'back_panel', 'door', 'drawer', 'vertical_side_panel', 'handle', 'mirror', 'leg', 'bottom_panel']",dresser
eeb66206-e11e-4c10-a375-96bd5269ae55,sofa,"['base', 'seat', 'back', 'leg']",sofa
fa0f12c5-16cd-4c6b-94d5-152f03b91fea,coffee table,"['legs', 'top']",table
affecea8-a7db-4669-90f2-fc5889af675c,coffee table,"['top', 'leg', 'base']",table
3ea71ebd-6a64-4234-82ec-eca1e93174db,coffee table,"['leg', 'top']",table
68fd26d2-d29e-4b83-b647-056581b0dc74,coffee table,"['support', 'top', 'leg']",table
34a127a1-5b4c-48b4-a65c-2c715310d70e,side & end table,"['drawer', 'base', 'leg']",table
b95e0676-8a2d-460a-ad36-3f200b2c6fb6,side & end table,"['leg', 'top']",table
54b08dea-af9b-446f-812a-97d6c98e7cd7,side & end table,"['top', 'leg', 'support']",table
85b8a386-eb3d-4f91-8b8a-8bcce0825b77,coffee table,"['base', 'top', 'leg']",table
85629315-8780-4adf-831d-cb6f97e690b5,coffee table,"['top', 'support', 'leg']",table
9ba85c83-8148-496d-9ca2-6b756d951157,desk table,"['handle', 'drawer', 'leg', 'base']",table
2706355a-31f6-4d85-8aae-5f077ebbe1cd,coffee table,"['leg', 'top']",table
cfc05e0c-76d3-4198-96cc-8f43f353afbf,side & end table,"['top', 'leg']",table
559cf0be-4369-4898-a84a-40c13a1ad278,coffee table,"['leg', 'top']",table
77f0ea81-e7c9-4dca-8db0-2978c46db634,coffee table,"['leg', 'top']",table
b53ba769-823a-49b0-8c62-b913b8f922e9,desk table,"['drawer', 'handle', 'leg', 'base']",table
07e9b1e9-fa04-4551-a850-085b3a579307,side & end table,"['top', 'leg']",table
137585f2-d25a-4fb5-97e4-41b249d4ce7d,coffee table,"['top', 'leg']",table
394bcec3-35b4-4540-a22f-3bdabb2ad9f7,coffee table,"['top', 'leg']",table
ada1aaa4-0887-41c4-ab0c-d0164dbe30fe,coffee table,"['leg', 'top']",table
fca831fa-8800-4ccf-9d8c-dae0b197e227,console table,"['base', 'leg', 'drawer']",table
531fa23a-9250-4d2b-82e4-99de051d673e,side & end table,"['base', 'handle', 'door', 'leg']",table
a8b84e33-348f-4835-ae80-9ab6f3a78188,side & end table,"['base', 'drawer', 'stretcher']",table
2fc88922-8fbe-4d7a-92b0-4424d37cd0a4,dresser,"['door', 'handle', 'base', 'legs']",dresser
29aa82c1-a7a0-41d2-9aeb-a28272051c7e,dresser,"['base', 'leg', 'handle', 'door']",dresser
05abe2c8-d748-45fd-b2ce-13821b716791,dresser,"['leg', 'drawer', 'shelf', 'base', 'door']",dresser
44c72bbb-daef-40f6-a1ad-ee45f0bfab5d,dresser,"['handle', 'mirror', 'leg', 'drawer', 'base']",dresser
4667ae36-23c4-4bdd-ae15-db52a12264ee,vase,"['containing_things', 'container']",vase
331ba3aa-42af-472f-b469-c56f1d75213c,vase,"['containing_things', 'base', 'container']",vase
1d1e7a86-f30b-4840-9284-638223976eca,vase,"['container', 'containing_things', 'base']",vase
eed33a7b-c7d3-48a2-9a7f-cf04b42b3551,vase,"['container', 'base', 'containing_things']",vase
c9c78493-c797-4c4f-8fb4-3a9609e1298b,vase,"['base', 'containing_things', 'container', 'head']",vase
ddda1d5d-2265-4ff0-a646-0db5c5ca2756,vase,"['base', 'container', 'containing_things']",vase
12d55e18-5043-4b23-a4bb-d349c5067299,vase,"['base', 'containing_things', 'container', 'head']",vase
6e4fb5ed-d12f-4dfd-961a-e94c6d8699ab,vase,"['head', 'container', 'containing_things']",vase
feac5a1c-f11c-4aa9-a739-744bce4e20b5,bags / purse / luggage,"['adjuster', 'bag_body', 'handle']",bags
b9a96f04-e18e-45e5-81a3-c243d84daf71,bags / purse / luggage,"['bag_body', 'handle', 'pocket']",bags
92a5ec2d-645b-4b26-acc1-63e090ccf91a,bags / purse / luggage,"['bag_body', 'adjuster', 'shoulder_strap']",bags
99a1f0f6-66fc-4f17-a967-c30b16dc978f,bags / purse / luggage,"['adjuster', 'handle', 'bag_body']",bags
4d9b0955-2b4f-4322-b528-ef5762bfa20d,bags / purse / luggage,"['handle', 'zipper', 'adjuster', 'bag_body']",bags
26fef631-a63b-49b0-84a0-5bd9ad14a19e,bags / purse / luggage,"['adjuster', 'bag_body', 'zipper', 'handle']",bags
ff88196b-7be6-45c6-9f2e-7f0f681b7983,bags / purse / luggage,"['bag_body', 'adjuster', 'handle']",bags
379ec76b-d1cd-4f02-b0d9-2c99245b2bad,bags / purse / luggage,"['zipper', 'adjuster', 'handle', 'bag_body']",bags
789c8bae-ad80-467f-8bf5-6fbb0d6e9e51,bags / purse / luggage,"['adjuster', 'bag_body', 'handle']",bags
08c489d7-1f60-4cec-80cb-ebe267390c66,bags / purse / luggage,"['bag_body', 'handle', 'adjuster']",bags
deeda21a-959e-4f9f-8483-f2c5ade70a03,bags / purse / luggage,"['handle', 'bag_body', 'adjuster']",bags
7b1ff853-4ab4-487b-932d-a998e15a089e,bags / purse / luggage,"['adjuster', 'zipper', 'handle', 'bag_body']",bags
9ab03be3-8e6e-49f0-8735-b7e779d83fd6,bags / purse / luggage,"['bag_body', 'adjuster', 'handle']",bags
7433672c-7a78-421a-8f9e-772f7e72ea22,bags / purse / luggage,"['bag_body', 'adjuster', 'handle']",bags
0d6011ad-41a6-45c1-a0b0-2b354dc3ff26,bags / purse / luggage,"['bag_body', 'handle', 'adjuster', 'zipper']",bags
ff1590a0-7004-4f24-b27a-07e4da6f0cf9,bags / purse / luggage,"['handle', 'bag_body', 'adjuster']",bags
5f92fe99-350a-4cf6-8587-d102cdfcc4b9,bags / purse / luggage,"['handle', 'bag_body', 'adjuster']",bags
390d0c10-f185-405c-9b8b-bb78a373e1ae,bags / purse / luggage,"['bag_body', 'handle', 'adjuster', 'zipper']",bags
9709035d-e876-4a85-b838-1472b75b53dc,bags / purse / luggage,"['adjuster', 'bag_body', 'handle', 'zipper']",bags
c96b5384-a4df-47d4-b007-b8afd1fb26d8,bags / purse / luggage,"['bag_body', 'adjuster', 'handle', 'zipper']",bags
aaaa4d6d-ef82-4de9-ad12-6ca8c19088a2,bags / purse / luggage,"['bag_body', 'handle']",bags
d97bc933-968c-4871-af04-ff94ceaca300,bags / purse / luggage,"['handle', 'bag_body', 'zipper']",bags
e3499da3-9362-4f3f-90c5-09060f9055c6,bags / purse / luggage,"['bag_body', 'handle', 'adjuster', 'zipper']",bags
4d874a89-fe71-43f4-9d3e-5a8855b534d8,armchairs & accent chairs,"['seat', 'leg', 'support', 'base', 'armrest', 'back']",chair
40a08c77-95d8-4aeb-af4f-b36472a4cf3a,armchairs & accent chairs,"['leg', 'cushion', 'back', 'base']",chair
7bfbb860-9a30-4e93-9f71-98842304be8f,ceiling lamp,"['base', 'wire', 'support', 'lamp_surrounding_frame', 'socket', 'bulb']",lamp
211c1e97-1f96-4a04-a854-5135b5cc177d,armchairs & accent chairs,"['back', 'seat', 'support', 'armrest', 'design', 'leg']",chair
e49b229e-dd49-4e4b-b714-6b4e5d641f68,table lamp,"['base', 'wire', 'support', 'lamp_surrounding_frame', 'bulb', 'rod', 'pole']",lamp
dac23620-e6ab-43bd-b1f0-7fa68e4939da,ottoman,"['seat', 'base', 'support']",ottoman
4ea4ffeb-bd7d-4b1f-9161-382c0619f562,bench,"['seat', 'base', 'leg']",bench
82e6db6c-af6c-4706-8f34-d3ab9973e42b,bench,"['leg', 'seat', 'support', 'base']",bench
a0b81376-cd6b-43d1-9903-f9e02bc9207a,stool,"['seat', 'base', 'leg']",stool
4e1ddb1b-8cdf-41ae-8559-d5ddce476f6b,bedroom benches,"['seat', 'leg', 'support', 'base']",bench
ef933861-e1bb-4bdf-ac2e-b7e3d1414598,sofa,"['back', 'seat', 'armrest', 'design', 'support', 'base', 'leg']",sofa
4f31c8c2-f0a2-4f1a-b1cf-ba9e29641cc8,vase,"['containing_things', 'container', 'head', 'base']",vase
a1296561-3e50-4dc9-ab61-e6a5fe1d3d37,vase,"['containing_things', 'container', 'head', 'base']",vase
dc2f4882-092b-4837-87cc-9cb6996c34fa,vase,"['container', 'base', 'containing_things']",vase
ad973585-76ce-4ada-bcb9-6ba44093a32d,vase,"['containing_things', 'container', 'base', 'head']",vase
9670c0f0-9af5-48c5-99fb-715a2d6b4771,vase,"['base', 'container', 'containing_things']",vase
96663f5f-3c50-4619-9242-39c981cc0388,ceiling lamp,"['pole', 'lamp_surrounding_frame', 'bulb', 'arm', 'base', 'socket', 'support']",lamp
69a1a475-ee6b-4e72-8aac-d1dd39fc3101,vase,"['container', 'base', 'containing_things']",vase
5baae9c1-0c16-4d92-bb2f-c8dad3d5f6cd,vase,"['head', 'container', 'base', 'containing_things']",vase
b29d5575-eb3a-49c7-9237-1bb68b24ec04,vase,"['head', 'container', 'base', 'containing_things']",vase
a3e7bde7-ab9e-4deb-8292-0edcdd483be6,vase,"['head', 'container', 'base', 'containing_things']",vase
a8c3d65d-8dea-487c-8b15-6ad27b508dd8,vase,"['base', 'head', 'neck', 'container', 'containing_things']",vase
ad385a6c-9173-458a-b2ad-d371edff7736,bench,"['back', 'leg', 'cushion', 'seat']",bench
a447d097-4d6c-488e-8ae5-f5a061b823e1,bed,"['base', 'mattress', 'pillow', 'headboard', 'bedskirt']",bed
1c9250b5-1044-4557-8934-2b3a8195aee7,ceiling lamp,"['wall_mount', 'pole', 'body', 'support', 'socket', 'lamp_surrounding_frame', 'bulb']",lamp
1405c858-218f-4be1-aba9-52497ddf295d,ceiling lamp,"['lamp_surrounding_frame', 'body', 'rod', 'pole', 'support', 'socket', 'bulb', 'wire', 'wall_mount']",lamp
3645c9d2-bc3e-4c2c-9d8a-4c512644f387,ceiling lamp,"['socket', 'pole', 'wall_mount', 'bulb', 'lamp_surrounding_frame', 'body']",lamp
3c13cbff-eedf-45bb-bac7-79c05fc67dc2,bench,"['support', 'base', 'seat', 'leg', 'cushion']",bench
8071748a-3a12-4ad6-b575-05b5ca77b6df,wall hanging lamp,"['socket', 'wire', 'body', 'pole', 'bulb', 'base']",lamp
94b4d807-a6d7-47c6-82c1-b94a3166957f,wall hanging lamp,"['base', 'body', 'support', 'wire', 'socket', 'bulb']",lamp
738301cc-c969-4476-b742-a6466359b829,wall hanging lamp,"['wire', 'lamp_surrounding_frame', 'base', 'support', 'bulb', 'socket']",lamp
6cbcaebf-b81d-4392-afc1-013d913d2fd8,vase,"['base', 'container', 'head', 'containing_things']",vase
d7242bf5-7d18-4e00-960f-bafcbc6463a6,wall hanging lamp,"['socket', 'lamp_surrounding_frame', 'bulb', 'body']",lamp
ffd044a4-9cb5-475d-a585-5420a25decee,wall hanging lamp,"['bulb', 'body', 'support', 'wire', 'base', 'pole', 'socket', 'lamp_surrounding_frame']",lamp
63ccf589-f9ad-4d97-b88b-d531f32caa13,vase,"['container', 'base', 'head', 'containing_things']",vase
5293c5fd-c359-4ba4-932b-234e7ce736d2,vase,"['base', 'container', 'head', 'containing_things']",vase
b9f1da5d-413b-40cf-a297-fa84a0907148,vase,"['containing_things', 'base', 'container', 'head']",vase
16bbeecb-5c47-4c95-ac50-aac398a6ad99,vase,"['base', 'container', 'neck', 'head', 'containing_things']",vase
fcd472f6-3caa-4906-bdd6-9f94bebd3a21,vase,"['head', 'container', 'base', 'containing_things']",vase
78be5664-abab-4484-9894-d2fe6b289b6d,vase,"['containing_things', 'head', 'container', 'base']",vase
eaffe5e8-4523-4e1c-9762-07b6ace56223,bedroom benches,"['base', 'cushion', 'seat', 'pillow', 'armrest', 'leg']",bench
2df1cc0b-bcf4-460d-aa58-0539163b1b6b,ottoman,"['seat_cushion', 'base', 'support', 'leg']",ottoman
201b70a2-8d7c-468d-8096-a228d64a8c06,bench,"['base', 'drawer', 'cushion', 'shelf', 'seat', 'leg', 'support']",bench
d487b59d-518e-4c82-b6f0-01c051f940f7,love seat,"['design', 'pillow', 'back', 'seat', 'cushion', 'support', 'armrest']",love seat
7c1c766d-dee9-4383-ba3e-ba4b9f79c1ff,bedroom benches,"['pillow', 'cushion', 'support', 'base', 'seat', 'leg']",bench
6ce9b555-93af-4650-a07e-f204efa18ac7,bedroom benches,"['leg', 'armrest', 'seat', 'seat_cushion']",bench
10abf709-bdec-4455-abcd-2f413722cc89,bench,"['seat', 'armrest', 'support', 'cushion', 'leg']",bench
1d01ba1f-e3ba-46e3-be26-44251220dd45,bedroom benches,"['seat', 'base', 'cushion', 'leg', 'support', 'pillow', 'design']",bench
8c0e0b77-03eb-4618-85d1-698cde0427bd,bench,"['leg', 'base', 'support', 'seat', 'cushion']",bench
c0b8e2c3-e0bf-4e3d-ac2f-59e9e6a127c4,bedroom benches,"['support', 'design', 'cushion', 'leg', 'seat', 'base']",bench
ad71dff9-3126-4d05-86d8-fe2d5a5b74a3,bench,"['leg', 'support', 'seat', 'cushion']",bench
33e0f39d-b539-4c25-a703-449a0e73ed5c,vase,"['base', 'container', 'containing_things']",vase
d1f719af-9c81-44d5-b61e-22735043faa7,vase,"['container', 'base', 'containing_things']",vase
9c163109-a617-420e-a6a2-da6ba875522b,vase,"['containing_things', 'container']",vase
f4898475-076f-4859-ae5f-aa650bd9612a,ceiling lamp,"['lamp_surrounding_frame', 'support', 'base', 'pole', 'arm', 'bulb', 'socket']",lamp
641561ff-1692-477f-88ae-1ea5727de4ac,ceiling lamp,"['lamp_surrounding_frame', 'pole', 'wall_mount', 'support', 'rod', 'base', 'socket', 'arm', 'bulb']",lamp
6aaf3e94-5686-4477-953c-f814e055509f,ceiling lamp,"['support', 'lamp_surrounding_frame', 'arm', 'wall_mount', 'pole', 'socket', 'design', 'bulb']",lamp
841c4c1d-db94-425b-b382-88d4186a8064,ceiling lamp,"['base', 'pole', 'wall_mount', 'rod', 'arm', 'lamp_surrounding_frame', 'bulb', 'socket', 'support']",lamp
006bbe4e-2a43-4ec0-9857-e847d8b262b3,ceiling lamp,"['lamp_surrounding_frame', 'pole', 'arm', 'wire', 'rod', 'wall_mount', 'support', 'bulb', 'socket']",lamp
c7addc95-d6a0-4b3b-92b2-3830b7344633,armchairs & accent chairs,"['base', 'cushion', 'back', 'support', 'seat', 'armrest', 'backrest']",chair
b2e9c1b7-9a4d-4476-bb53-b6b9206cfd25,armchairs & accent chairs,"['seat', 'support', 'back', 'leg', 'armrest']",chair
9825ea3e-f777-44d1-ba81-fc5f58371953,armchairs & accent chairs,"['bush', 'seat', 'armrest', 'back', 'support', 'leg']",chair
7cd87827-a335-49f5-9e4c-33fa2085e05a,ottoman,"['seat', 'leg', 'base', 'support']",ottoman
ba4b4fc4-06e5-4637-a8da-27e89a8f967e,bench,"['base', 'support', 'leg', 'seat']",bench
aa39324d-3823-4e8f-9ac8-72410f8ffb20,ottoman,"['seat', 'design', 'seat_cushion', 'base']",ottoman
b201948f-f59c-4538-b4ef-abdd974c4095,bench,"['seat', 'leg', 'support']",bench
e3650655-1d91-473e-beed-db120ceddc3e,bench,"['support', 'seat', 'cushion', 'leg', 'base']",bench
2fee50f5-a2cc-43ac-8f5a-1eb339aec517,side & end table,"['base', 'support', 'tabletop_frame', 'top']",table
49ea3536-4dc3-4db2-bbdb-791ae754fe5c,stool,"['support', 'seat', 'base', 'design']",stool
ff5f6f2e-df0c-48f3-9776-7f660d179701,bench,"['leg', 'support', 'base', 'cushion']",bench
8ca341fc-c2c4-4c30-8da9-3e4b86242e54,bench,"['seat_cushion', 'base', 'leg', 'support']",bench
20f82a6f-b980-4258-9593-cd6e0c4e136f,bedroom benches,"['seat', 'base', 'leg']",bench
8058293e-bf60-46aa-bf39-f806115a0f09,bench,"['seat', 'leg', 'seat_cushion']",bench
9e39cd75-2956-4182-9732-8b48d97ac485,ottoman,"['design', 'seat', 'leg', 'base']",ottoman
5dd1857b-87a6-4d7c-a455-244cb4cc1171,bench,"['seat', 'leg', 'base', 'support']",bench
7bd3eb05-9a49-4cfa-a525-99b06af21732,stool,"['seat', 'support', 'footrest', 'leg', 'base']",stool
88f5e9fb-63a5-4de4-acc6-131e7ba76be4,ottoman,"['support', 'seat', 'leg']",ottoman
bb785cd2-872b-4fe5-b8d1-24f65ed0527b,bench,"['leg', 'seat', 'cushion']",bench
71d9f81a-699e-4dee-a91a-8cbfea422c1b,ottoman,"['design', 'support', 'seat', 'base']",ottoman
5e8e0dde-7252-4f83-9c0d-7567abd41d04,armchairs & accent chairs,"['seat', 'support', 'leg', 'back']",chair
74602804-be4c-48b2-a192-cdc31da655b4,bench,"['design', 'leg', 'support', 'base', 'seat', 'seat_cushion']",bench
c3f36557-bb2e-46d6-95e0-0b8a6803b5de,bench,"['base', 'seat', 'seat_cushion', 'leg']",bench
6afaf45e-7422-45ad-a5c0-c78c2008152a,ottoman,"['leg', 'seat', 'support']",ottoman
747e0c2f-831a-4e21-9cbe-0ff6e4bb3702,bench,"['leg', 'base', 'seat', 'support']",bench
ab252a12-f09d-4a42-a1d0-d809c8e60387,bench,"['seat', 'base', 'leg']",bench
28813e3d-cf0a-4c94-8a4b-cd6e3149f5e8,bench,"['seat', 'leg', 'bush']",bench
0a5172dd-6c32-48dd-8835-2c1ca5bee4e4,bench,"['leg', 'seat', 'support', 'seat_cushion']",bench
c8b8a17e-3bb7-488e-b191-6475a4a2d838,bench,"['seat', 'leg', 'support']",bench
7802ddc9-ffe9-4034-be9c-581e8d4f0a70,bench,"['leg', 'seat', 'support']",bench
b2b62c9a-b489-4138-942b-3fd301e2d251,ottoman,"['seat_cushion', 'seat', 'leg']",ottoman
4917024e-0e31-40ac-aad0-9b6b99101eb6,ottoman,"['support', 'leg', 'seat', 'seat_cushion']",ottoman
47c601ae-001b-4401-a74c-07041b9c5079,ottoman,"['leg', 'support', 'seat', 'seat_cushion']",ottoman
7ecf5a71-84d3-4a5b-948d-3ca1f7e26e2b,armchairs & accent chairs,"['seat', 'leg', 'support', 'back', 'armrest']",chair
71a963e0-0dc5-4f88-991b-8c2300a57b5c,ottoman,"['seat', 'seat_cushion', 'leg']",ottoman
0506f58b-204f-4de7-bb50-7bdfca4a4472,ottoman,"['seat', 'seat_cushion', 'leg']",ottoman
6eaec6fc-df8b-449b-bf69-4d38f4385a14,ottoman,"['seat', 'seat_cushion', 'leg']",ottoman
f570ac39-3faf-457b-b597-ce01d7ea2a77,ottoman,"['seat', 'seat_cushion', 'base']",ottoman
64bf2600-efac-41db-9a1f-f2d261236690,side & end table,"['seat', 'base', 'design']",table
65bc6b2e-f6dc-42df-97b8-2c90ed057e9b,armchairs & accent chairs,"['seat', 'back', 'leg', 'armrest']",chair
27c5a617-e5ce-4c1e-bbbb-04435729d0d1,coffee table,"['top', 'support', 'base', 'leg']",table
31452343-ebce-496a-82e9-2d56c6fd5bce,ottoman,"['design', 'seat', 'base']",ottoman
86617e38-68b9-4d66-8961-4819a00959c6,ottoman,"['base', 'seat', 'design']",ottoman
756bdc27-679c-451f-81df-63af522f7994,ceiling lamp,"['lamp_surrounding_frame', 'base', 'support', 'rod', 'wall_mount', 'pole', 'socket', 'bulb']",lamp
0999ab96-7e98-4baf-b468-8766b1e919fb,ceiling lamp,"['design', 'pole', 'base', 'support', 'lamp_surrounding_frame', 'bulb', 'arm', 'socket']",lamp
6addc3b8-a3d5-4a07-bca0-8c091b1fa3f7,bench,"['leg', 'seat', 'cushion', 'support']",bench
abfe5adb-8428-407d-ad00-75992b12437e,bench,"['seat', 'base', 'leg', 'support']",bench
674b522f-e735-4cda-908e-6c42bea136e0,bench,"['seat', 'base', 'leg', 'cushion', 'support']",bench
