model_id,tuples
16ff4457-129c-4312-ab2f-954299c41733,"{""vertical_side_panel"": ""wood"", ""base"": ""wood"", ""shelf"": ""wood"", ""back_panel"": ""wood""}"
ad087fc2-6f19-4af1-8448-12ca63cf0b0f,"{""leg"": ""metal"", ""top"": ""wood""}"
92415bc3-4416-4991-a843-4c383da22e95,"{""bush"": ""plastic"", ""leg"": ""metal"", ""base"": ""metal"", ""top"": ""wood""}"
c8f6ffcf-379a-4ee2-8608-020cecb14738,"{""leg"": ""metal"", ""seat"": ""leather"", ""backrest"": ""leather"", ""bush"": ""plastic"", ""support"": ""metal"", ""base"": ""metal"", ""back"": ""metal""}"
688b1505-8616-4dea-9771-4c039899feb0,"{""base"": ""metal"", ""lamp_surrounding_frame"": ""metal"", ""wire"": ""plastic"", ""bulb"": ""glass""}"
05abe2c8-d748-45fd-b2ce-13821b716791,"{""leg"": ""wood"", ""drawer"": ""wood"", ""shelf"": ""wood"", ""base"": ""wood"", ""door"": ""wood""}"
3f72d465-9cba-4352-9bd4-f0b53cad8c08,"{""leg"": ""metal"", ""headboard"": ""wood"", ""base"": ""metal"", ""mattress"": ""fabric"", ""bedskirt"": ""fabric"", ""pillow"": ""fabric"", ""duvet"": ""fabric""}"
0738324d-1cd2-4822-b32b-7c894a5f6f47,"{""base"": ""metal"", ""container"": ""metal"", ""head"": ""metal"", ""containing_things"": ""metal""}"
9403ccdd-5bef-4ec2-902d-d32c1b818598,"{""leg"": ""metal"", ""top"": ""marble"", ""base"": ""metal"", ""support"": ""metal""}"
641ba186-001e-42fd-aef3-66eb4b3a271b,"{""base"": ""metal"", ""support"": ""metal"", ""seat"": ""fabric""}"
bc66afe5-9ea7-431a-81fd-866a3295d8eb,"{""bedskirt"": ""leather"", ""duvet"": ""fabric"", ""headboard"": ""wood"", ""mattress"": ""fabric"", ""pillow"": ""leather"", ""leg"": ""metal""}"
5418814a-c38a-4d59-984b-32551ad105be,"{""door"": ""metal"", ""vertical_side_panel"": ""metal"", ""back_panel"": ""metal"", ""bottom_panel"": ""metal"", ""top_panel"": ""metal""}"
c02a5db1-6ec5-4daa-b44d-8d7ff28ec7c3,"{""top"": ""metal"", ""leg"": ""metal"", ""base"": ""metal""}"
e2c303ee-9739-480d-8d29-ebe12cd3e3b6,"{""leg"": ""metal"", ""drawer"": ""wood"", ""cabinet"": ""wood"", ""support"": ""metal"", ""handle"": ""metal"", ""stretcher"": ""wood""}"
da191e67-5a1c-4805-a566-8210469715e0,"{""base"": ""ceramic"", ""containing_things"": ""plastic"", ""container"": ""ceramic""}"
ae16d9c9-0924-4455-8766-48bc65463e69,"{""headrest"": ""leather"", ""seat"": ""leather"", ""back"": ""leather"", ""leg"": ""metal"", ""base"": ""metal"", ""design"": ""metal"", ""support"": ""metal"", ""armrest"": ""plastic""}"
225214dc-f6b5-44ac-8511-a58da83564b4,"{""design"": ""metal"", ""bulb"": ""glass"", ""wall_mount"": ""metal"", ""rod"": ""metal""}"
3961a614-a922-41e5-9fc3-efbc56c7259f,"{""seat"": ""leather"", ""base"": ""wood"", ""backrest"": ""metal"", ""back"": ""leather""}"
66ff4f14-a067-4744-b19b-e1f05ef3f6e0,"{""containing_things"": ""metal"", ""head"": ""metal"", ""base"": ""metal"", ""container"": ""metal""}"
2005e12e-0ac2-4911-b5e2-d9480c3ba703,"{""seat"": ""leather"", ""base"": ""wood"", ""design"": ""metal""}"
2188d9f4-1ad0-4690-a6f6-24cca2a82f41,"{""tabletop_frame"": ""metal"", ""support"": ""metal"", ""leg"": ""metal"", ""top"": ""metal"", ""base"": ""metal""}"
7bb8c4f5-168d-4129-84ab-5ee85393f83a,"{""leg"": ""metal"", ""back_panel"": ""metal"", ""base"": ""metal"", ""door"": ""metal"", ""bottom_panel"": ""metal"", ""top_panel"": ""metal"", ""vertical_side_panel"": ""metal""}"
c3f36557-bb2e-46d6-95e0-0b8a6803b5de,"{""base"": ""wood"", ""seat"": ""leather"", ""seat_cushion"": ""leather"", ""leg"": ""metal""}"
1ffd654f-75e0-43f5-be09-90b5ad783026,"{""handle"": ""metal"", ""drawer"": ""wood"", ""cabinet"": ""wood"", ""leg"": ""metal"", ""support"": ""wood"", ""base"": ""wood""}"
03a0eeb7-5ca2-4b7f-9d6c-0a43cc77e29a,"{""rod"": ""plastic"", ""support"": ""metal"", ""base"": ""metal"", ""wall_mount"": ""metal"", ""lamp_surrounding_frame"": ""metal"", ""bulb"": ""metal"", ""socket"": ""plastic""}"
0217434e-363f-426e-acbf-17a3eb9adf9b,"{""base"": ""metal"", ""leg"": ""metal"", ""back"": ""leather"", ""seat"": ""leather"", ""armrest"": ""leather"", ""backrest"": ""metal"", ""pillow"": ""leather""}"
9e76d403-d421-4c1a-809c-3ecfcfe0e310,"{""duvet"": ""fabric"", ""mattress"": ""fabric"", ""headboard"": ""wood"", ""bedskirt"": ""fabric"", ""base"": ""metal""}"
2433966b-1195-4883-864e-26f68f41d609,"{""leg"": ""metal"", ""top"": ""marble"", ""base"": ""metal""}"
ad973585-76ce-4ada-bcb9-6ba44093a32d,"{""containing_things"": ""plastic"", ""container"": ""ceramic"", ""base"": ""ceramic"", ""head"": ""plastic""}"
fa55873a-9013-45d3-b019-58d246748dae,"{""support"": ""wood"", ""seat"": ""fabric"", ""leg"": ""metal""}"
78198e64-a531-4ce2-9bd6-e486d12759a1,"{""leg"": ""metal"", ""drawer"": ""wood"", ""door"": ""wood"", ""base"": ""wood"", ""top"": ""wood""}"
6f6f6f1f-3f11-43bd-a89c-3cef7f97dde0,"{""support"": ""metal"", ""base"": ""metal"", ""seat"": ""leather"", ""leg"": ""metal""}"
2d5bba87-a26a-431f-be68-b54b2a932120,"{""head"": ""plastic"", ""containing_things"": ""plastic"", ""container"": ""ceramic""}"
a743d10c-ecfa-4e35-82a4-76ac906315ce,"{""support"": ""metal"", ""containing_things"": ""metal"", ""head"": ""metal"", ""container"": ""metal""}"
13d63f07-2307-4ceb-ac46-61e78c81ea1b,"{""support"": ""wood"", ""base"": ""wood"", ""leg"": ""metal"", ""seat"": ""leather"", ""design"": ""metal""}"
1c39e713-c3a5-41bb-adac-1e9d57b43337,"{""seat"": ""fabric"", ""leg"": ""metal"", ""base"": ""wood""}"
78dae68d-edbc-42d6-9426-7f722e896a4c,"{""base"": ""metal"", ""container"": ""metal"", ""containing_things"": ""metal""}"
fc0c003f-a6b8-443e-b5d9-1dcd42fd28e1,"{""design"": ""metal"", ""base"": ""wood"", ""seat"": ""leather"", ""leg"": ""wood""}"
40379455-80da-472f-88a7-c50049a6da1a,"{""pillow"": ""leather"", ""base"": ""metal"", ""duvet"": ""fabric"", ""headboard"": ""wood"", ""mattress"": ""fabric""}"
94cadc85-b98c-40a4-bed1-3610cf463a05,"{""back"": ""fabric"", ""pillow"": ""fabric"", ""armrest"": ""wood"", ""base"": ""metal"", ""cushion"": ""fabric"", ""seat"": ""fabric""}"
71a1bc4e-b69b-4d1e-8681-98d588e121a0,"{""bedskirt"": ""fabric"", ""mattress"": ""fabric"", ""leg"": ""metal"", ""duvet"": ""fabric"", ""headboard"": ""wood"", ""base"": ""metal"", ""pillow"": ""fabric""}"
65f84a24-d15e-4018-8dd4-e0c1db94538d,"{""mattress"": ""fabric"", ""base"": ""wood"", ""bedskirt"": ""leather"", ""headboard"": ""leather"", ""pillow"": ""fabric"", ""duvet"": ""fabric""}"
8895a1f8-01cf-4276-abc8-c9f5af75e756,"{""head"": ""metal"", ""base"": ""metal"", ""container"": ""metal"", ""containing_things"": ""metal""}"
e11df3f8-ba32-4caa-8231-3ca26dab5ac8,"{""leg"": ""metal"", ""bush"": ""plastic"", ""support"": ""metal"", ""seat"": ""fabric"", ""seat_cushion"": ""fabric""}"
876f5d62-1d43-4b64-a0da-256e75e04497,"{""bulb"": ""glass"", ""body"": ""metal"", ""rod"": ""metal"", ""base"": ""metal"", ""support"": ""metal""}"
c3e4e2f0-3a7b-4678-8b0b-14d799f988fd,"{""bedskirt"": ""leather"", ""headboard"": ""wood"", ""mattress"": ""fabric"", ""cushion"": ""leather"", ""pillow"": ""leather"", ""duvet"": ""fabric""}"
1ba45ace-8b6f-401c-af4c-baace9a4fb64,"{""container"": ""ceramic"", ""head"": ""plastic"", ""containing_things"": ""plastic""}"
202e35fb-56f4-4f4c-b844-a063be1b9724,"{""bedskirt"": ""fabric"", ""duvet"": ""fabric"", ""pillow"": ""fabric"", ""leg"": ""metal"", ""design"": ""metal"", ""mattress"": ""fabric"", ""base"": ""metal"", ""headboard"": ""wood""}"
276f9988-c84f-4883-a06f-0a37fd9b25fc,"{""leg"": ""metal"", ""base"": ""metal"", ""top"": ""marble""}"
291134e5-62df-4d7e-b82a-772db3194345,"{""bedskirt"": ""fabric"", ""mattress"": ""fabric"", ""duvet"": ""fabric"", ""leg"": ""metal"", ""base"": ""metal"", ""headboard"": ""wood"", ""pillow"": ""fabric""}"
a9ef3975-c5a7-46e2-98fd-b2ad5fec043c,"{""design"": ""metal"", ""seat"": ""fabric"", ""leg"": ""metal"", ""support"": ""wood"", ""base"": ""wood""}"
63e5718f-af17-438e-9cfa-cfd4aa40dc76,"{""support"": ""metal"", ""top"": ""wood"", ""base"": ""metal"", ""leg"": ""metal""}"
c818a6c0-7602-4672-96bb-4a9a74474407,"{""drawer"": ""wood"", ""side_panel"": ""wood"", ""top_panel"": ""wood"", ""leg"": ""wood"", ""shelf"": ""wood"", ""bottom_panel"": ""wood"", ""wheel"": ""metal"", ""base"": ""wood"", ""support"": ""wood"", ""handle"": ""metal""}"
6f7d6132-4564-489b-8b21-1e15f191f605,"{""seat"": ""fabric"", ""seat_cushion"": ""fabric"", ""support"": ""fabric"", ""base"": ""wood""}"
9b599586-01f0-4324-9c50-57e03dbaaac0,"{""seat"": ""fabric"", ""cushion"": ""fabric"", ""leg"": ""metal"", ""back"": ""fabric""}"
1030790e-fa8e-477e-9c38-0e234dd1d2d4,"{""seat"": ""leather"", ""backrest"": ""leather"", ""base"": ""wood"", ""bush"": ""plastic"", ""leg"": ""wood""}"
fc20b496-99da-4ead-a694-2ace01bacf8a,"{""duvet"": ""fabric"", ""headboard"": ""wood"", ""mattress"": ""fabric"", ""pillow"": ""fabric"", ""base"": ""metal"", ""bedskirt"": ""fabric""}"
ef3b5217-1717-4469-9b13-de440980d663,"{""leveller"": ""plastic"", ""support"": ""metal"", ""armrest"": ""plastic"", ""backrest"": ""metal"", ""back"": ""leather"", ""cushion"": ""leather"", ""seat"": ""leather"", ""leg"": ""metal""}"
9a98e236-a63b-4bba-9252-ca2e36d8a335,"{""mattress"": ""fabric"", ""headboard"": ""wood"", ""duvet"": ""fabric"", ""base"": ""metal"", ""pillow"": ""leather"", ""leg"": ""metal""}"
024319df-28d2-473e-b6a6-ad71b6e6ad67,"{""leg"": ""wood"", ""seat"": ""fabric"", ""support"": ""wood"", ""base"": ""wood"", ""bush"": ""plastic"", ""seat_cushion"": ""fabric""}"
68635655-4a3d-4b7c-a1f2-e6727d59f3f6,"{""top"": ""marble"", ""base"": ""metal"", ""support"": ""metal"", ""leg"": ""metal""}"
3221e2be-4b2a-4d23-a0da-faebc540bb32,"{""bottom_panel"": ""metal"", ""top_panel"": ""metal"", ""shelf"": ""metal"", ""wheel"": ""metal"", ""support"": ""metal""}"
49460f2a-9466-4448-b6c2-949dfc0dc3d0,"{""leg"": ""metal"", ""armrest"": ""leather"", ""back"": ""leather"", ""seat"": ""leather"", ""support"": ""metal"", ""bush"": ""plastic""}"
60ee446e-3c99-4ada-92c0-7cf1a1f804cd,"{""leg"": ""metal"", ""base"": ""metal"", ""top"": ""metal""}"
a8e2137f-5e85-4a2d-9919-872f023612f1,"{""leg"": ""wood"", ""base"": ""wood"", ""shelf"": ""wood"", ""mattress"": ""fabric"", ""headboard"": ""wood"", ""pillow"": ""fabric""}"
1cb5b833-1e59-4d57-880f-f4bc33ae881a,"{""leg"": ""metal"", ""top"": ""marble"", ""base"": ""metal""}"
7e4949f5-3bd0-464d-81af-b50b42d512e3,"{""support"": ""wood"", ""base"": ""wood"", ""bottom_panel"": ""wood"", ""door"": ""wood"", ""top_panel"": ""wood"", ""leg"": ""wood"", ""back_panel"": ""wood"", ""vertical_side_panel"": ""wood"", ""handle"": ""metal""}"
7755c265-4016-4222-8233-71256807663e,"{""container"": ""ceramic"", ""base"": ""ceramic"", ""head"": ""plastic"", ""containing_things"": ""plastic""}"
1109daa4-1e0b-4876-a65d-114207c346be,"{""design"": ""metal"", ""drawer"": ""metal"", ""door"": ""metal"", ""vertical_side_panel"": ""metal"", ""leveller"": ""plastic"", ""bottom_panel"": ""metal"", ""back_panel"": ""metal"", ""leg"": ""metal"", ""handle"": ""metal"", ""support"": ""metal"", ""top_panel"": ""metal""}"
fd32851d-dd5a-4f18-94a1-ebd848a736e1,"{""back_panel"": ""metal"", ""vertical_side_panel"": ""metal"", ""leg"": ""metal"", ""top_panel"": ""metal"", ""base"": ""metal"", ""bottom_panel"": ""metal"", ""door"": ""metal""}"
119a198c-a880-453f-81b3-c014d7f0166f,"{""top"": ""wood"", ""support"": ""metal"", ""tabletop_frame"": ""metal"", ""base"": ""metal"", ""leg"": ""metal""}"
437abb59-f86f-49ea-a865-3da78566125f,"{""top"": ""metal"", ""support"": ""metal"", ""base"": ""metal"", ""leg"": ""metal""}"
d1f719af-9c81-44d5-b61e-22735043faa7,"{""container"": ""ceramic"", ""base"": ""ceramic"", ""containing_things"": ""plastic""}"
e8f063c8-63a2-461b-96cf-ce72719e34ba,"{""leg"": ""metal"", ""support"": ""metal"", ""base"": ""wood"", ""drawer"": ""wood"", ""top"": ""marble"", ""handle"": ""metal""}"
0726cfe9-9ca9-4277-b8be-805582a04599,"{""design"": ""metal"", ""seat"": ""leather"", ""leg"": ""metal"", ""base"": ""metal""}"
b63e3a22-0b66-452d-90ec-2c62f6d17e66,"{""support"": ""metal"", ""leg"": ""metal"", ""design"": ""metal"", ""seat"": ""fabric""}"
204150dd-507f-4d43-867c-6b80009fd8da,"{""bottom_panel"": ""wood"", ""vertical_side_panel"": ""wood"", ""door"": ""wood"", ""shelf"": ""wood"", ""leg"": ""metal"", ""back_panel"": ""wood"", ""top_panel"": ""wood""}"
d73bd6f6-1b1e-48e7-aac2-1baf7e145626,"{""cushion"": ""leather"", ""backrest"": ""wood"", ""support"": ""metal"", ""seat"": ""wood"", ""back"": ""leather"", ""armrest"": ""wood"", ""leg"": ""metal""}"
e228b2d3-c665-4f9f-844b-39665e5a7ea5,"{""backrest"": ""metal"", ""back"": ""leather"", ""pillow"": ""leather"", ""cushion"": ""leather"", ""seat"": ""leather"", ""base"": ""metal"", ""leg"": ""metal"", ""armrest"": ""leather"", ""support"": ""metal""}"
ddda1d5d-2265-4ff0-a646-0db5c5ca2756,"{""base"": ""ceramic"", ""container"": ""ceramic"", ""containing_things"": ""plastic""}"
dc81fa72-64cd-41d9-92a9-ce17ea521366,"{""lamp_surrounding_frame"": ""metal"", ""rod"": ""plastic"", ""pole"": ""plastic"", ""base"": ""metal"", ""arm"": ""metal"", ""wall_mount"": ""metal"", ""socket"": ""plastic"", ""bulb"": ""metal""}"
ad385a6c-9173-458a-b2ad-d371edff7736,"{""back"": ""fabric"", ""leg"": ""metal"", ""cushion"": ""fabric"", ""seat"": ""fabric""}"
d5a461dd-4c7e-4c39-a34c-765744abcc62,"{""mattress"": ""fabric"", ""headboard"": ""wood"", ""bedskirt"": ""fabric"", ""base"": ""metal"", ""pillow"": ""fabric""}"
67285c50-6f4f-45d6-ad12-3849fddd8bb6,"{""back_panel"": ""wood"", ""top_panel"": ""wood"", ""bottom_panel"": ""wood"", ""drawer"": ""wood"", ""support"": ""metal"", ""leg"": ""metal"", ""vertical_side_panel"": ""wood"", ""base"": ""metal"", ""handle"": ""metal""}"
d9f3bc8a-f07d-4a9b-8fce-abc85f1ab72a,"{""leg"": ""metal"", ""top"": ""marble"", ""support"": ""metal""}"
9119da63-64d7-4cac-b1b2-a4c3c2b60379,"{""leg"": ""metal"", ""headboard"": ""wood"", ""pillow"": ""leather"", ""duvet"": ""fabric"", ""bedskirt"": ""leather"", ""leveller"": ""plastic"", ""mattress"": ""fabric""}"
512b667c-f1bd-46f4-b0dd-ec9eef0fb3da,"{""container"": ""ceramic"", ""shoulder"": ""plastic"", ""containing_things"": ""plastic""}"
23e8ea41-428c-422d-bcd3-d02fb53de827,"{""foot_base"": ""plastic"", ""container"": ""ceramic"", ""containing_things"": ""plastic""}"
777d728a-48e2-4a00-8c03-cd324a753002,"{""container"": ""metal"", ""containing_things"": ""metal"", ""head"": ""metal""}"
6d397fd9-0548-4f18-9810-12278dd64bb6,"{""body"": ""metal"", ""bulb"": ""glass"", ""harp"": ""metal"", ""rod"": ""plastic"", ""base"": ""metal"", ""pole"": ""plastic"", ""lamp_surrounding_frame"": ""metal"", ""support"": ""metal"", ""socket"": ""plastic"", ""arm"": ""metal"", ""design"": ""metal""}"
0312e368-9e4f-4570-9111-63182cf1a57d,"{""support"": ""metal"", ""leg"": ""metal"", ""seat"": ""leather""}"
0e9a00cb-32e8-44ff-9e69-e3b6d743e2bf,"{""seat"": ""fabric"", ""cushion"": ""fabric"", ""base"": ""metal"", ""leg"": ""metal""}"
6fbda4c3-9170-4703-bcc9-850e1930014f,"{""containing_things"": ""metal"", ""base"": ""metal"", ""container"": ""metal"", ""head"": ""metal""}"
0b8fdefc-280a-43df-93fb-cd9f76081d65,"{""bottom_panel"": ""wood"", ""drawer"": ""wood"", ""back_panel"": ""wood"", ""leg"": ""wood"", ""door"": ""wood"", ""vertical_side_panel"": ""wood"", ""top_panel"": ""wood"", ""shelf"": ""wood""}"
bb70559d-95dd-46ea-8425-300f7cbc1801,"{""bedskirt"": ""fabric"", ""duvet"": ""fabric"", ""headboard"": ""wood"", ""support"": ""metal"", ""leg"": ""metal"", ""pillow"": ""fabric"", ""mattress"": ""fabric"", ""base"": ""metal""}"
9cba9887-4d18-48d1-9279-cafa05d1b7d1,"{""handle"": ""metal"", ""back_panel"": ""metal"", ""door"": ""metal"", ""vertical_side_panel"": ""metal"", ""design"": ""metal"", ""leg"": ""metal"", ""top_panel"": ""metal"", ""bottom_panel"": ""metal""}"
ac1d9c24-9ff4-4a69-b224-5050a7c6d6e4,"{""containing_things"": ""metal"", ""head"": ""metal"", ""base"": ""metal"", ""container"": ""metal""}"
f34cef7d-b64d-4e2e-9a78-38e526825b21,"{""seat_cushion"": ""fabric"", ""support"": ""wood"", ""base"": ""wood""}"
c271797e-0770-4d04-bc02-b9a1f480e770,"{""base"": ""metal"", ""top"": ""metal"", ""support"": ""metal""}"
a13400b0-55e7-457d-889b-ca11400fb5c9,"{""containing_things"": ""metal"", ""head"": ""metal"", ""base"": ""metal"", ""container"": ""metal""}"
85bd9e33-a57c-45ce-bd77-a3c282656f1a,"{""leg"": ""wood"", ""door"": ""wood"", ""vertical_side_panel"": ""wood"", ""top_panel"": ""wood"", ""back_panel"": ""wood"", ""handle"": ""metal""}"
817dbcaf-794c-4e66-958d-da6b8887f1f1,"{""leg"": ""metal"", ""base"": ""metal"", ""armrest"": ""metal"", ""seat"": ""leather"", ""leveller"": ""plastic"", ""back"": ""leather""}"
aec35499-a8e4-4280-af22-a53b78099072,"{""support"": ""metal"", ""leg"": ""metal"", ""seat"": ""fabric"", ""base"": ""metal""}"
9bbf08c2-b999-41bb-bfaa-9658adf7cf6b,"{""leg"": ""metal"", ""mattress"": ""fabric"", ""duvet"": ""fabric"", ""pillow"": ""fabric"", ""headboard"": ""wood"", ""bedskirt"": ""leather"", ""base"": ""metal""}"
af35dac6-7454-46b9-8ebe-4a2327bf9843,"{""leveller"": ""plastic"", ""leg"": ""metal"", ""top"": ""metal""}"
e85a65b0-57a4-4a6d-9bbb-9a0b8c1530af,"{""back"": ""leather"", ""seat"": ""leather"", ""leg"": ""metal""}"
0602a58d-26ed-428b-9ada-9607662babd0,"{""support"": ""metal"", ""wheel"": ""metal"", ""shelf"": ""metal"", ""handle"": ""metal""}"
65f7b9cf-d32a-4ce1-975e-990d7b483e16,"{""base"": ""wood"", ""seat_cushion"": ""fabric"", ""leg"": ""metal"", ""seat"": ""fabric""}"
999a3956-5c8d-42e0-b95b-b8fc0cc02c6a,"{""headboard"": ""fabric"", ""base"": ""fabric"", ""mattress"": ""fabric"", ""bush"": ""plastic"", ""pillow"": ""fabric""}"
77cf8bff-de87-4018-b2a2-78e01fd9e61b,"{""headboard"": ""wood"", ""pillow"": ""fabric"", ""mattress"": ""fabric"", ""duvet"": ""fabric"", ""base"": ""metal"", ""bedskirt"": ""leather"", ""leg"": ""metal""}"
c2888bc4-0aca-48b8-834c-39641355d733,"{""seat"": ""fabric"", ""support"": ""metal"", ""back"": ""fabric"", ""base"": ""metal"", ""seat_cushion"": ""fabric"", ""armrest"": ""fabric"", ""cushion"": ""fabric""}"
35696657-9b4f-40dd-b4b4-0d2569a1c86b,"{""top_panel"": ""wood"", ""glass"": ""glass"", ""back_panel"": ""wood"", ""vertical_side_panel"": ""wood"", ""vertical_divider_panel"": ""wood"", ""door"": ""wood"", ""shelf"": ""metal"", ""support"": ""wood"", ""base"": ""wood"", ""bottom_panel"": ""wood""}"
54668282-867e-4f9d-811c-699e4f1e1aea,"{""headboard"": ""wood"", ""mattress"": ""fabric"", ""leg"": ""metal"", ""duvet"": ""fabric"", ""pillow"": ""leather"", ""bedskirt"": ""leather""}"
94ee474b-f076-42ca-8188-203c53f72d14,"{""leg"": ""metal"", ""base"": ""wood"", ""pillow"": ""leather"", ""mattress"": ""fabric""}"
265e1ed2-9b26-4e0e-8536-ec260cd8efb0,"{""shelf"": ""metal"", ""top_panel"": ""metal"", ""bottom_panel"": ""metal"", ""wheel"": ""metal"", ""side_panel"": ""metal"", ""support"": ""metal""}"
65e96f64-2fbe-46d1-92a2-9ad7d69e75d0,"{""seat"": ""fabric"", ""base"": ""metal"", ""leg"": ""metal"", ""support"": ""metal""}"
b2046f80-1dc2-4888-a050-c4cd24f53732,"{""leg"": ""metal"", ""handle"": ""metal"", ""door"": ""metal"", ""base"": ""metal"", ""top_panel"": ""metal"", ""back_panel"": ""metal"", ""vertical_side_panel"": ""metal"", ""bottom_panel"": ""metal""}"
09436981-f66c-40f7-a491-f2825d04f006,"{""pole"": ""plastic"", ""wall_mount"": ""metal"", ""lamp_surrounding_frame"": ""metal"", ""socket"": ""plastic"", ""bulb"": ""metal""}"
9c01e9cd-e917-48db-821f-a969c1a82539,"{""base"": ""ceramic"", ""head"": ""plastic"", ""container"": ""ceramic"", ""containing_things"": ""metal""}"
af976c2f-2c40-45f8-8d4e-4d257d69c9f4,"{""cushion"": ""leather"", ""back"": ""leather"", ""support"": ""metal"", ""seat"": ""leather""}"
596bdae2-ffb0-4edb-800a-e82a824e1e3b,"{""leg"": ""metal"", ""seat_cushion"": ""leather"", ""support"": ""wood""}"
4639705a-3c52-4b5c-8801-09b42dc895c1,"{""base"": ""metal"", ""container"": ""metal"", ""containing_things"": ""metal""}"
5508f4b7-1833-45cb-b137-e5aca81c1f25,"{""duvet"": ""fabric"", ""headboard"": ""wood"", ""leg"": ""metal"", ""base"": ""metal"", ""mattress"": ""fabric"", ""design"": ""metal"", ""pillow"": ""leather""}"
8eb8df96-316e-4fb4-b135-d9c5effcd73e,"{""support"": ""wood"", ""base"": ""metal"", ""top"": ""wood""}"
3c38f403-79f1-4edd-847b-4f21495b3d26,"{""door"": ""metal"", ""bottom_panel"": ""metal"", ""vertical_divider_panel"": ""metal"", ""leg"": ""metal"", ""top_panel"": ""metal"", ""handle"": ""metal""}"
bb5e10fd-bb89-4d6d-b175-7d3b28752919,"{""leg"": ""metal"", ""seat"": ""fabric"", ""seat_cushion"": ""fabric""}"
415e5d27-2c1c-45ce-ab76-62caba6e3784,"{""door"": ""metal"", ""drawer"": ""metal"", ""vertical_side_panel"": ""metal"", ""leg"": ""metal"", ""back_panel"": ""metal"", ""top_panel"": ""metal"", ""base"": ""metal"", ""bottom_panel"": ""metal"", ""handle"": ""metal""}"
4791df57-019b-48d8-8e7f-653ee641f6eb,"{""containing_things"": ""metal"", ""container"": ""metal"", ""head"": ""metal""}"
6ed0119b-15c2-42f4-a7f3-7cb3ac3fad13,"{""bush"": ""plastic"", ""leg"": ""wood"", ""back"": ""leather"", ""seat"": ""leather""}"
d21806d2-550f-4b31-82c4-94bb540097a8,"{""vertical_side_panel"": ""metal"", ""shelf"": ""metal"", ""back_panel"": ""metal""}"
c64c5dfa-d2a4-41b7-a914-0646a5bac413,"{""leg"": ""metal"", ""armrest"": ""wood"", ""backrest"": ""metal"", ""back"": ""fabric"", ""seat"": ""fabric"", ""pillow"": ""fabric"", ""base"": ""metal"", ""support"": ""metal""}"
dafdb2c7-c3aa-4f70-9efe-caa947d26213,"{""head"": ""metal"", ""container"": ""metal"", ""containing_things"": ""metal"", ""base"": ""metal""}"
36a60cb3-b72e-4efe-a042-1272feac9b67,"{""bedskirt"": ""fabric"", ""mattress"": ""fabric"", ""leg"": ""metal"", ""headboard"": ""wood"", ""pillow"": ""fabric"", ""base"": ""metal"", ""duvet"": ""fabric""}"
8efcaa29-4fb4-4628-91d1-5db7795fcb09,"{""shelf"": ""metal"", ""drawer"": ""metal"", ""vertical_side_panel"": ""metal"", ""bottom_panel"": ""metal"", ""back_panel"": ""metal"", ""top_panel"": ""metal"", ""design"": ""metal"", ""handle"": ""metal""}"
7177da58-7386-4b22-89c8-51e28c30a87e,"{""seat"": ""fabric"", ""bush"": ""plastic"", ""base"": ""wood"", ""seat_cushion"": ""fabric""}"
b42c38ec-fb62-45c8-b989-cb99b75233bb,"{""wheel"": ""metal"", ""bottom_panel"": ""metal"", ""top_panel"": ""metal"", ""handle"": ""metal"", ""support"": ""metal""}"
eeccbaf0-8410-49e8-9435-10ac4353cddf,"{""back"": ""fabric"", ""leg"": ""metal"", ""seat"": ""fabric"", ""base"": ""metal"", ""pillow"": ""fabric""}"
281b3b35-05f9-45f5-bf1d-df5b0373f678,"{""backrest"": ""leather"", ""back"": ""leather"", ""cushion"": ""leather"", ""seat"": ""leather"", ""base"": ""metal"", ""leg"": ""metal"", ""bush"": ""plastic""}"
7b05e0ef-0391-4ccf-a430-7abaf12a755b,"{""stand"": ""metal"", ""shade_cloth"": ""fabric"", ""bulb"": ""glass"", ""socket"": ""plastic""}"
cc2253df-cd5c-45cf-a5cb-6dfbaafb8406,"{""seat"": ""fabric"", ""seat_cushion"": ""fabric"", ""bush"": ""plastic""}"
7aa76bc9-b4fe-48bf-8949-a301bad2fcda,"{""leg"": ""metal"", ""seat"": ""fabric"", ""seat_cushion"": ""fabric""}"
321d393a-cf5f-4cbb-823c-99aeaedcd848,"{""seat"": ""fabric"", ""leg"": ""metal""}"
e08d2a7d-5fd4-4290-87c6-5942ff9bd80c,"{""base"": ""ceramic"", ""container"": ""ceramic"", ""head"": ""plastic"", ""containing_things"": ""plastic""}"
e615a586-534d-4590-aa22-9a740d4f19da,"{""headboard"": ""wood"", ""bedskirt"": ""leather"", ""pillow"": ""leather"", ""mattress"": ""fabric"", ""base"": ""metal"", ""duvet"": ""fabric""}"
77e8714c-12c3-40bd-b7b5-5b1ace76e760,"{""leg"": ""metal"", ""back"": ""leather"", ""seat"": ""leather"", ""bush"": ""plastic"", ""backrest"": ""leather""}"
6a7ac5b3-3f33-4816-8a62-47b3ff97c5ac,"{""support"": ""metal"", ""base"": ""metal"", ""seat"": ""fabric"", ""leg"": ""metal""}"
c0333ff8-67cc-4df4-82ca-3a52500de2ee,"{""base"": ""ceramic"", ""head"": ""plastic"", ""container"": ""ceramic"", ""containing_things"": ""plastic""}"
